id,original_id,prompt_id,text_type,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,smog_index,dale_chall,avg_sentence_length,subordinate_clauses,avg_word_length,lexical_density,type_token_ratio,passive_ratio,errors,transitions,subjectivity,formality,complexity,analyzed_at
507,254,254,prompt,7.2,61.33,8.0,0.0,13.61,6.0,0.0,4.5,0.166666666666667,1.0,0.0,0,0,0.0,0.0,4.45555555555556,2025-03-22 17:08:27
508,254,254,response,8.0,64.71,8.67,0.0,11.75,17.0,1.0,4.29411764705882,0.117647058823529,0.882352941176471,0.0,0,0,0.0,0.0,8.37254901960784,2025-03-22 17:08:27
509,255,255,prompt,2.9,88.74,3.2,0.0,13.9,10.0,0.0,4.2,0.1,1.0,1.0,0,0,0.0,0.0,4.33333333333333,2025-03-22 17:08:27
510,255,255,response,13.7,44.27,16.69,15.4,11.8,30.8,0.0,4.75324675324675,0.416149068322981,0.668831168831169,0.2,0,0,0.628616071428571,0.0,14.972049689441,2025-03-22 17:08:27
511,256,256,prompt,5.6,76.22,8.13,0.0,10.81,14.0,0.0,4.5,0.571428571428571,1.0,0.0,0,0,1.0,0.0,6.72380952380953,2025-03-22 17:08:27
512,256,256,response,23.6,29.53,26.65,0.0,11.96,66.0,0.0,4.78787878787879,0.225352112676056,0.696969696969697,0.0,0,0,0.568452380952381,0.0,29.9417840375587,2025-03-22 17:08:27
513,257,257,prompt,3.3,87.72,3.6,0.0,9.35,9.0,0.0,4.77777777777778,0.111111111111111,1.0,0.0,0,0,0.0,0.0,4.13703703703704,2025-03-22 17:08:28
514,257,257,response,12.2,42.92,14.64,14.1,10.59,22.0,0.0,4.84848484848485,0.428571428571429,0.628787878787879,0.166666666666667,0,0,0.515,0.0,11.5428571428571,2025-03-22 17:08:28
515,258,258,prompt,7.2,66.74,8.28,0.0,9.14,14.0,0.0,4.71428571428571,0.5,0.928571428571429,0.0,0,0,0.0,0.0,7.23333333333333,2025-03-22 17:08:28
516,258,258,response,8.3,69.11,9.71,0.0,9.57,11.5,0.0,4.17391304347826,0.434782608695652,0.91304347826087,0.0,1,0,0.0,0.0,6.74492753623188,2025-03-22 17:08:28
517,259,259,prompt,2.1,90.77,2.4,0.0,6.57,7.0,0.0,3.57142857142857,0.285714285714286,1.0,0.0,0,0,0.0,0.0,3.12857142857143,2025-03-22 17:08:28
518,259,259,response,9.9,48.91,11.82,13.3,10.85,14.6666666666667,0.0606060606060606,4.69230769230769,0.419354838709677,0.573426573426573,0.0303030303030303,0,0,0.295530544724093,0.00699300699300699,8.32867383512545,2025-03-22 17:08:28
519,260,260,prompt,3.7,75.88,11.6,0.0,11.73,4.0,0.0,5.0,0.25,1.0,0.0,0,0,0.0,0.0,2.65,2025-03-22 17:08:28
520,260,260,response,14.2,32.43,17.0,17.4,11.07,25.75,0.25,4.81553398058252,0.485981308411215,0.718446601941748,0.0,0,0,0.304166666666667,0.0,13.4786604361371,2025-03-22 17:08:29
521,261,261,prompt,6.0,69.79,8.0,0.0,7.29,11.0,0.0,4.36363636363636,0.0909090909090909,0.909090909090909,0.0,0,0,0.0,0.0,5.6969696969697,2025-03-22 17:08:29
522,261,261,response,11.1,51.07,12.3,13.5,9.0,26.0,0.0,4.77564102564103,0.329268292682927,0.544871794871795,0.5,0,0,0.627380952380952,0.0,12.4764227642276,2025-03-22 17:08:29
523,262,262,prompt,6.4,74.19,5.6,0.0,5.46,16.0,0.0,4.625,0.5,0.875,0.0,0,0,0.5,0.0,7.63333333333333,2025-03-22 17:08:29
524,262,262,response,9.5,65.96,11.19,11.2,8.13,25.3,0.24,4.33596837944664,0.472380952380952,0.401185770750988,0.32,0,0,0.476814058956916,0.0,11.7574603174603,2025-03-22 17:08:29
525,263,263,prompt,1.7,91.78,2.0,0.0,8.62,5.5,0.0,3.36363636363636,0.181818181818182,1.0,0.0,1,0,0.0,0.0,2.46060606060606,2025-03-22 17:08:30
526,263,263,response,3.0,88.43,4.92,6.4,7.84,10.0,0.0,3.2,0.333333333333333,0.733333333333333,0.333333333333333,1,0,0.4375,0.0,4.44444444444444,2025-03-22 17:08:30
527,264,264,prompt,12.1,54.05,12.55,0.0,9.55,29.0,0.5,4.51724137931035,0.423728813559322,0.775862068965517,0.5,0,0,0.441666666666667,0.0,13.8412429378531,2025-03-22 17:08:30
528,264,264,response,10.5,52.8,12.6,13.5,9.85,22.78125,0.235294117647059,4.69684499314129,0.456839309428951,0.48559670781893,0.147058823529412,2,0,0.425916102676666,0.0,11.2460297698097,2025-03-22 17:08:30
529,265,265,prompt,6.0,64.37,8.51,0.0,10.75,8.0,0.0,4.5,0.625,1.0,0.0,0,0,0.6,0.0,4.875,2025-03-22 17:08:30
530,265,265,response,13.1,29.75,13.22,14.1,10.43,18.9230769230769,0.103448275862069,5.36178861788618,0.515384615384615,0.544715447154472,0.0344827586206897,0,0,0.632143372500516,0.00203252032520325,10.8461538461538,2025-03-22 17:08:31
531,266,266,prompt,8.0,70.13,7.2,0.0,7.16,31.0,0.0,3.32258064516129,0.419354838709677,0.67741935483871,0.0,0,0,0.133333333333333,0.0,13.1397849462366,2025-03-22 17:08:31
532,266,266,response,11.1,62.01,11.94,0.0,7.36,34.0,0.0,3.88235294117647,0.261904761904762,0.823529411764706,0.0,0,0,0.133333333333333,0.0,15.1206349206349,2025-03-22 17:08:31
533,267,267,prompt,4.0,85.69,8.04,0.0,8.49,11.0,0.0,4.27272727272727,0.363636363636364,1.0,0.0,0,0,0.4,0.0,5.12121212121212,2025-03-22 17:08:31
534,267,267,response,5.9,70.19,6.84,9.4,8.35,19.4090909090909,0.037037037037037,4.3231850117096,0.392857142857143,0.473067915690867,0.148148148148148,1,0,0.33796046720575,0.0,8.56731601731602,2025-03-22 17:08:31
535,268,268,prompt,6.8,67.76,11.47,0.0,10.81,13.0,0.0,3.92307692307692,0.461538461538462,1.0,0.0,0,0,0.65,0.0,6.75384615384615,2025-03-22 17:08:31
536,268,268,response,27.9,7.53,31.55,0.0,15.78,34.5,0.0,5.23188405797101,0.252873563218391,0.927536231884058,0.0,1,0,0.9,0.0,20.8842911877395,2025-03-22 17:08:32
537,269,269,prompt,8.7,62.68,11.51,0.0,10.98,24.0,1.0,3.79166666666667,0.434782608695652,0.916666666666667,0.0,0,0,0.0,0.0,11.0449275362319,2025-03-22 17:08:32
538,269,269,response,10.3,53.21,11.64,12.5,8.98,22.1538461538462,0.214285714285714,4.48611111111111,0.434343434343434,0.513888888888889,0.0,0,0,0.536164736164736,0.0,10.9627298627299,2025-03-22 17:08:32
539,270,270,prompt,9.2,50.84,11.47,0.0,9.5,13.0,0.0,4.46153846153846,0.230769230769231,1.0,0.0,0,0,0.0,0.0,7.47692307692308,2025-03-22 17:08:32
540,270,270,response,13.3,40.08,13.83,14.9,10.34,26.2142857142857,0.0,5.01634877384196,0.453367875647668,0.566757493188011,0.0588235294117647,0,0,0.510740740740741,0.0,13.3225511966445,2025-03-22 17:08:32
541,271,271,prompt,9.6,38.99,8.51,0.0,6.24,9.0,0.0,5.11111111111111,0.333333333333333,1.0,0.0,0,0,0.0,0.0,6.31111111111111,2025-03-22 17:08:32
542,271,271,response,9.4,61.06,9.79,11.2,8.72,22.5238095238095,0.0344827586206897,4.12050739957717,0.436254980079681,0.454545454545455,0.172413793103448,0,0,0.403021645021645,0.0,10.7866881679631,2025-03-22 17:08:33
543,272,272,prompt,0.9,93.81,1.2,0.0,9.05,4.0,0.0,3.0,0.0,1.0,0.0,0,0,0.0,0.0,1.63333333333333,2025-03-22 17:08:33
544,272,272,response,15.9,22.45,16.2,16.5,10.73,28.1666666666667,0.0,4.89644970414201,0.417366946778712,0.541420118343195,0.333333333333333,0,0,0.4986860670194,0.0,14.8280112044818,2025-03-22 17:08:33
545,273,273,prompt,9.9,70.47,13.48,0.0,10.39,31.0,0.0,3.90322580645161,0.258064516129032,0.709677419354839,1.0,0,0,0.775,0.0,13.7193548387097,2025-03-22 17:08:33
546,273,273,response,7.6,60.31,10.46,11.2,8.97,13.6666666666667,0.0,4.21951219512195,0.439024390243903,0.780487804878049,0.0,1,1,0.586111111111111,0.0,7.23523035230352,2025-03-22 17:08:33
547,274,274,prompt,10.7,30.53,14.23,0.0,10.75,8.0,0.0,5.375,0.375,1.0,0.0,0,0,0.0,0.0,6.35833333333333,2025-03-22 17:08:33
548,274,274,response,13.4,28.94,12.2,14.9,9.65,22.8823529411765,0.0526315789473684,4.53984575835476,0.2875,0.403598971722365,0.0526315789473684,0,0,0.27891156462585,0.0,12.1899509803922,2025-03-22 17:08:34
549,275,275,prompt,4.4,84.68,4.8,0.0,9.5,12.0,0.0,4.25,0.416666666666667,1.0,1.0,0,0,0.0,0.0,5.60555555555556,2025-03-22 17:08:34
550,275,275,response,16.1,16.62,16.75,17.3,11.57,17.4242424242424,0.0625,5.46608695652174,0.467637540453074,0.539130434782609,0.125,0,0,0.383176691729323,0.0,11.3306266548985,2025-03-22 17:08:34
551,276,276,prompt,3.5,81.8,2.6,0.0,10.03,8.0,0.0,3.8125,0.388888888888889,1.0,0.0,0,0,0.0,0.0,3.96296296296296,2025-03-22 17:08:34
552,276,276,response,10.4,47.69,9.63,12.6,8.77,39.2941176470588,0.214285714285714,4.47155688622755,0.365691489361702,0.395209580838323,0.0,2,0,0.408994708994709,0.0,16.6866030454735,2025-03-22 17:08:35
553,277,277,prompt,0.9,104.64,3.6,0.0,5.84,10.0,0.0,3.1,0.3,1.0,0.0,0,0,0.3,0.0,3.73333333333333,2025-03-22 17:08:35
554,277,277,response,8.4,63.59,9.89,11.6,8.9,18.9444444444444,0.0,4.3841642228739,0.347222222222222,0.475073313782991,0.222222222222222,0,0,0.56680469289165,0.0,9.23055555555555,2025-03-22 17:08:35
555,278,278,prompt,11.1,56.59,14.42,0.0,13.7,31.0,0.0,4.06451612903226,0.161290322580645,0.741935483870968,0.0,0,0,0.2,0.0,14.0870967741935,2025-03-22 17:08:35
556,278,278,response,15.0,51.86,17.73,0.0,11.12,46.0,0.0,4.26086956521739,0.277777777777778,0.543478260869565,0.0,0,0,0.314814814814815,0.0,20.4259259259259,2025-03-22 17:08:35
557,279,279,prompt,6.4,68.77,8.04,0.0,8.49,12.0,0.0,4.25,0.5,1.0,0.0,0,0,0.5,0.0,6.3,2025-03-22 17:08:35
558,279,279,response,11.3,45.15,11.41,13.2,9.94,22.8695652173913,0.133333333333333,4.90684410646388,0.393782383419689,0.513307984790874,0.1,0,0,0.458600427350427,0.0,11.521115866937,2025-03-22 17:08:36
559,280,280,prompt,0.3,100.75,6.24,0.0,10.88,10.0,0.0,3.9,0.5,1.0,0.0,0,0,0.5,0.0,3.6,2025-03-22 17:08:36
560,280,280,response,5.8,75.71,7.4,8.1,9.63,19.3333333333333,0.0,4.37931034482759,0.482758620689655,0.672413793103448,0.333333333333333,0,0,0.6625,0.0,8.53869731800766,2025-03-22 17:08:36
561,281,281,prompt,1.9,96.69,3.4,0.0,6.84,9.5,0.0,3.63157894736842,0.368421052631579,0.947368421052632,0.0,0,0,0.333333333333333,0.0,3.92280701754386,2025-03-22 17:08:36
562,281,281,response,4.3,84.98,6.97,7.8,10.08,17.0,0.0,3.68627450980392,0.254901960784314,0.764705882352941,0.0,3,0,0.666666666666667,0.0,7.18496732026144,2025-03-22 17:08:36
563,282,282,prompt,6.4,68.77,8.04,0.0,9.92,12.0,0.0,4.5,0.416666666666667,0.916666666666667,1.0,0,0,0.0,0.0,6.27222222222222,2025-03-22 17:08:36
564,282,282,response,8.1,64.41,8.73,10.5,7.83,18.0,1.0,3.94444444444444,0.314814814814815,0.685185185185185,0.333333333333333,0,1,0.5625,0.0,8.80493827160494,2025-03-22 17:08:36
565,283,283,prompt,0.9,93.81,1.2,0.0,9.05,4.0,0.0,2.75,0.0,1.0,0.0,0,0,0.0,0.0,1.63333333333333,2025-03-22 17:08:37
566,283,283,response,15.5,28.88,17.25,15.6,10.68,29.0,0.0,4.9051724137931,0.396551724137931,0.620689655172414,0.0,0,0,0.395454545454545,0.0,14.9655172413793,2025-03-22 17:08:37
567,284,284,prompt,7.2,55.91,8.51,0.0,10.75,8.0,0.0,4.25,0.125,1.0,0.0,0,0,0.8,0.0,5.10833333333333,2025-03-22 17:08:37
568,284,284,response,14.5,31.62,16.71,16.4,11.05,26.9333333333333,0.0625,5.0470297029703,0.411904761904762,0.554455445544555,0.25,0,0,0.357323037323037,0.0,13.9484126984127,2025-03-22 17:08:37
569,285,285,prompt,-1.2,115.13,2.8,0.0,8.5,8.0,0.0,3.375,0.125,1.0,0.0,0,0,0.4,0.0,2.30833333333333,2025-03-22 17:08:37
570,285,285,response,14.0,48.98,16.79,14.9,10.97,28.8,0.25,4.31944444444444,0.377622377622378,0.604166666666667,0.5,0,0,0.340277777777778,0.0,14.3925407925408,2025-03-22 17:08:37
571,286,286,prompt,7.2,66.74,11.35,0.0,10.35,14.0,0.0,4.42857142857143,0.357142857142857,1.0,0.0,0,0,0.0,0.0,7.18571428571429,2025-03-22 17:08:37
572,286,286,response,13.9,27.62,14.78,15.4,10.58,21.5,0.0,5.52219873150106,0.476099426386233,0.570824524312896,0.0,0,0,0.569122257053292,0.0,11.9586998087954,2025-03-22 17:08:38
573,287,287,prompt,6.8,67.76,8.13,0.0,9.5,15.0,0.0,4.46666666666667,0.4,0.933333333333333,0.0,0,0,0.368888888888889,0.0,7.4,2025-03-22 17:08:38
574,287,287,response,10.3,53.21,13.87,0.0,9.79,22.0,0.5,4.15909090909091,0.363636363636364,0.772727272727273,0.0,0,0,0.432916666666667,0.0,10.8878787878788,2025-03-22 17:08:38
575,288,288,prompt,7.2,66.74,11.35,0.0,7.93,14.0,0.0,4.28571428571429,0.285714285714286,0.857142857142857,0.0,0,0,0.1,0.0,7.16190476190476,2025-03-22 17:08:38
576,288,288,response,9.5,55.34,9.67,12.3,8.61,21.4117647058824,0.0476190476190476,4.58241758241758,0.230024213075061,0.395604395604396,0.0476190476190476,0,0,0.344480519480519,0.0,10.3805963063191,2025-03-22 17:08:38
577,289,289,prompt,7.6,76.56,10.0,0.0,8.58,22.0,0.0,4.0,0.272727272727273,0.863636363636364,1.0,0,0,0.4,0.0,9.95757575757576,2025-03-22 17:08:38
578,289,289,response,12.9,51.92,15.68,14.6,10.04,31.6,0.0,4.45569620253165,0.354037267080745,0.569620253164557,0.6,0,0,0.4421875,0.0,14.9513457556936,2025-03-22 17:08:39
579,290,290,prompt,0.5,100.24,2.0,0.0,7.04,5.0,0.0,3.8,0.0,1.0,0.0,0,0,0.5,0.0,1.83333333333333,2025-03-22 17:08:39
580,290,290,response,10.2,53.41,12.62,12.8,12.81,28.1428571428571,0.142857142857143,4.60406091370558,0.373134328358209,0.609137055837564,0.142857142857143,0,0,0.445,0.0,12.9053304904051,2025-03-22 17:08:39
581,291,291,prompt,3.3,87.72,8.04,0.0,9.35,10.0,0.0,4.2,0.3,1.0,0.0,0,0,0.3,0.0,4.53333333333333,2025-03-22 17:08:39
582,291,291,response,8.2,64.2,9.99,11.5,8.83,18.7857142857143,0.0714285714285714,4.65779467680608,0.379928315412186,0.551330798479088,0.285714285714286,1,0,0.447244897959184,0.0,9.12188086704216,2025-03-22 17:08:39
583,292,292,prompt,-1.9,117.16,2.0,0.0,7.04,6.0,0.0,3.33333333333333,0.5,1.0,0.0,0,0,0.0,0.0,1.53333333333333,2025-03-22 17:08:39
584,292,292,response,9.4,66.37,12.06,11.9,8.72,24.5,0.0,4.17687074829932,0.472972972972973,0.666666666666667,0.0,1,0,0.53125,0.0,11.4576576576577,2025-03-22 17:08:40
585,293,293,prompt,5.6,59.97,14.53,0.0,9.05,4.0,0.0,4.0,0.0,1.0,0.0,0,0,0.0,0.0,3.2,2025-03-22 17:08:40
586,293,293,response,16.3,26.85,17.51,17.7,11.73,32.6666666666667,0.0,4.9030612244898,0.398989898989899,0.571428571428571,0.166666666666667,0,0,0.369230769230769,0.0,16.4552188552189,2025-03-22 17:08:40
587,294,294,prompt,-1.9,117.16,2.0,0.0,0.25,6.0,0.0,2.83333333333333,0.333333333333333,1.0,0.0,0,0,0.0,0.0,1.47777777777778,2025-03-22 17:08:40
588,294,294,response,7.3,66.54,8.31,9.9,8.54,14.16,0.169811320754717,3.99858757062147,0.419230769230769,0.446327683615819,0.0,2,0,0.450983796296296,0.0,7.29307692307692,2025-03-22 17:08:40
589,295,295,prompt,4.4,84.68,4.8,0.0,5.55,13.0,0.0,4.15384615384615,0.384615384615385,1.0,0.0,0,0,0.0,0.0,5.92820512820513,2025-03-22 17:08:41
590,295,295,response,7.2,72.16,8.78,10.2,7.25,18.8571428571429,0.454545454545455,4.02525252525253,0.412887828162291,0.452020202020202,0.0454545454545455,0,0,0.506575963718821,0.0,8.82334356176838,2025-03-22 17:08:41
591,296,296,prompt,4.4,79.26,12.49,0.0,11.1,10.0,0.0,4.6,0.4,1.0,0.0,0,0,0.55,0.0,4.93333333333333,2025-03-22 17:08:41
592,296,296,response,12.5,52.94,15.37,15.2,10.47,28.0,0.0909090909090909,4.29464285714286,0.373913043478261,0.607142857142857,0.363636363636364,2,0,0.592460317460318,0.0,13.6246376811594,2025-03-22 17:08:41
593,297,297,prompt,6.0,69.79,8.0,0.0,10.45,11.0,0.0,4.18181818181818,0.272727272727273,0.909090909090909,1.0,0,0,0.0,0.0,5.75757575757576,2025-03-22 17:08:41
594,297,297,response,15.8,11.92,19.15,16.8,13.07,19.5,0.0,5.43589743589744,0.571428571428571,0.782051282051282,0.5,0,0,0.431666666666667,0.0,11.9571428571429,2025-03-22 17:08:41
595,298,298,prompt,17.7,39.34,19.0,0.0,10.75,58.0,0.0,3.6551724137931,0.206896551724138,0.724137931034483,0.0,0,0,0.566666666666667,0.0,25.3022988505747,2025-03-22 17:08:41
596,298,298,response,21.8,23.26,22.37,0.0,10.81,56.0,0.0,3.46428571428571,0.171270718232044,0.452380952380952,0.2,2,0,0.388888888888889,0.0,25.990423572744,2025-03-22 17:08:42
597,299,299,prompt,10.3,64.04,12.1,0.0,8.45,30.5,0.0,3.95081967213115,0.344262295081967,0.672131147540984,0.5,0,0,0.1,0.0163934426229508,13.7147540983607,2025-03-22 17:08:42
598,299,299,response,6.9,78.28,9.5,11.2,8.85,7.5,0.0,3.42666666666667,0.313953488372093,0.626666666666667,0.2,1,0,0.861111111111111,0.0,4.9046511627907,2025-03-22 17:08:42
599,300,300,prompt,6.0,64.37,8.51,0.0,6.24,8.0,0.0,4.75,0.375,1.0,0.0,0,0,0.0,0.0,4.79166666666667,2025-03-22 17:08:42
600,300,300,response,12.7,30.77,14.68,15.0,10.73,18.55,0.0,5.04582210242588,0.445569620253165,0.528301886792453,0.0454545454545455,0,0,0.570292929292929,0.0,10.5651898734177,2025-03-22 17:08:42
601,301,301,prompt,9.1,67.08,12.21,0.0,11.45,23.0,0.0,4.52173913043478,0.391304347826087,0.869565217391304,0.0,0,0,0.0666666666666667,0.0,10.8304347826087,2025-03-22 17:08:42
602,301,301,response,4.4,79.26,8.04,0.0,9.35,11.0,1.0,3.90909090909091,0.363636363636364,1.0,0.0,0,0,0.888888888888889,0.0,5.25454545454546,2025-03-22 17:08:42
603,302,302,prompt,16.6,15.31,19.71,0.0,14.06,35.0,1.0,4.37142857142857,0.142857142857143,0.657142857142857,0.0,0,0,0.0,0.0,17.2476190476191,2025-03-22 17:08:43
604,302,302,response,42.7,-36.46,43.69,0.0,11.4,124.0,0.0,4.26612903225807,0.201438848920863,0.459677419354839,0.25,1,0,0.452777777777778,0.0,55.6338129496403,2025-03-22 17:08:43
605,303,303,prompt,5.2,66.4,10.0,0.0,7.04,6.0,0.0,4.16666666666667,0.5,1.0,0.0,0,0,0.0,0.0,3.9,2025-03-22 17:08:43
606,303,303,response,16.1,16.62,16.69,17.4,11.36,25.0714285714286,0.0,5.22507122507123,0.501369863013699,0.555555555555556,0.0526315789473684,0,0,0.420983970983971,0.0,13.8909328114808,2025-03-22 17:08:43
607,304,304,prompt,5.8,75.71,8.2,0.0,8.68,13.5,0.0,4.07407407407407,0.37037037037037,0.925925925925926,0.0,0,0,0.4,0.0,6.55679012345679,2025-03-22 17:08:43
608,304,304,response,8.7,57.37,8.36,10.0,8.99,17.2162162162162,0.06,4.3469387755102,0.31524926686217,0.427001569858713,0.0,1,0,0.40594696969697,0.0,8.7438218276928,2025-03-22 17:08:44
609,305,305,prompt,9.5,49.82,8.28,0.0,12.78,15.0,0.0,4.93333333333333,0.466666666666667,0.933333333333333,0.0,0,0,0.0,0.0,8.32222222222222,2025-03-22 17:08:44
610,305,305,response,6.6,73.68,7.87,9.5,8.44,18.75,0.5,3.58666666666667,0.293333333333333,0.746666666666667,0.25,1,1,0.53125,0.0,8.54777777777778,2025-03-22 17:08:44
611,306,306,prompt,2.5,89.75,8.51,0.0,8.5,7.0,0.0,4.42857142857143,0.0,1.0,0.0,0,0,1.0,0.0,3.16666666666667,2025-03-22 17:08:44
612,306,306,response,11.9,49.15,13.35,14.9,9.75,24.75,0.0,4.86868686868687,0.373737373737374,0.686868686868687,0.0,0,0,0.431282051282051,0.0,12.3412457912458,2025-03-22 17:08:44
613,307,307,prompt,14.2,48.47,14.98,0.0,9.76,37.0,0.0,3.89189189189189,0.236842105263158,0.72972972972973,0.0,0,0,0.16,0.0,17.1456140350877,2025-03-22 17:08:44
614,307,307,response,7.1,72.36,7.16,8.3,7.25,22.3333333333333,0.142857142857143,3.62686567164179,0.181818181818182,0.395522388059701,0.0,0,0,0.18,0.0,9.87171717171717,2025-03-22 17:08:44
615,308,308,prompt,2.1,96.18,3.6,0.0,5.84,10.0,0.0,3.2,0.4,1.0,0.0,0,0,0.3,0.0,4.16666666666667,2025-03-22 17:08:45
616,308,308,response,11.4,39.53,12.35,14.6,9.82,17.7586206896552,0.151515151515152,5.04077669902913,0.469090909090909,0.537864077669903,0.0303030303030303,0,0,0.434632034632035,0.0,9.87590386624869,2025-03-22 17:08:45
617,309,309,prompt,3.3,87.72,3.6,0.0,11.1,10.0,0.0,4.5,0.2,1.0,0.0,0,0,0.375,0.0,4.5,2025-03-22 17:08:45
618,309,309,response,12.6,41.9,15.24,15.1,11.04,23.6,0.2,5.17796610169492,0.432,0.669491525423729,0.0,0,0,0.406481481481482,0.0,12.2106666666667,2025-03-22 17:08:45
619,310,310,prompt,1.3,103.63,4.0,0.0,8.87,10.0,0.0,3.2,0.6,1.0,0.0,0,0,0.3,0.0,3.96666666666667,2025-03-22 17:08:45
620,310,310,response,39.4,-22.42,40.46,0.0,13.17,96.5,0.0,5.07253886010363,0.197368421052632,0.595854922279793,0.0,0,0,0.389742250087078,0.0,45.3657894736842,2025-03-22 17:08:45
621,311,311,prompt,6.8,62.34,8.04,0.0,9.35,10.0,0.0,4.6,0.2,0.9,0.0,0,0,0.0,0.0,5.66666666666667,2025-03-22 17:08:46
622,311,311,response,6.1,69.48,6.7,8.8,12.3,5.0,0.0,3.875,0.276595744680851,0.725,0.166666666666667,0,0,0.0,0.0,3.79219858156028,2025-03-22 17:08:46
623,312,312,prompt,4.4,79.26,8.04,0.0,11.1,10.0,0.0,4.1,0.3,1.0,0.0,0,0,1.0,0.0,4.9,2025-03-22 17:08:46
624,312,312,response,10.1,53.71,13.29,13.0,10.59,20.0,0.25,4.6875,0.475,0.7375,0.0,0,0,0.668333333333333,0.0,10.1916666666667,2025-03-22 17:08:46
625,313,313,prompt,2.1,90.77,9.07,0.0,9.2,7.0,0.0,4.0,0.428571428571429,1.0,0.0,0,0,0.6,0.0,3.17619047619048,2025-03-22 17:08:46
626,313,313,response,10.4,47.69,11.82,13.2,9.22,19.92,0.04,4.6144578313253,0.448863636363636,0.491967871485944,0.04,1,0,0.474098715492158,0.0,10.2562878787879,2025-03-22 17:08:46
627,314,314,prompt,3.3,87.72,3.6,0.0,5.84,11.0,0.0,3.86363636363636,0.363636363636364,0.818181818181818,0.0,0,0,0.288888888888889,0.0,4.88787878787879,2025-03-22 17:08:46
628,314,314,response,11.2,50.87,12.07,12.2,9.32,25.5,0.25,4.31372549019608,0.303921568627451,0.617647058823529,0.5,0,1,0.326170798898072,0.0,12.3346405228758,2025-03-22 17:08:47
629,315,315,prompt,7.8,59.8,6.34,0.0,10.39,13.0,0.0,4.57692307692308,0.384615384615385,0.846153846153846,0.0,0,0,0.0,0.0,7.06153846153846,2025-03-22 17:08:47
630,315,315,response,7.2,66.74,8.28,0.0,10.35,14.0,1.0,4.71428571428571,0.357142857142857,0.928571428571429,0.0,0,0,0.0,0.0,7.18571428571429,2025-03-22 17:08:47
631,316,316,prompt,0.5,105.66,3.2,0.0,6.01,9.0,0.0,4.11111111111111,0.222222222222222,1.0,0.0,0,0,0.0,0.0,3.24074074074074,2025-03-22 17:08:47
632,316,316,response,7.5,71.24,10.76,10.7,10.09,23.0666666666667,0.04,3.90751445086705,0.276243093922652,0.526011560693642,0.08,0,0,0.465151515151515,0.0,10.2809699201964,2025-03-22 17:08:47
633,317,317,prompt,2.5,89.75,2.8,0.0,10.75,8.0,0.0,3.375,0.125,1.0,0.0,0,0,0.0,0.0,3.54166666666667,2025-03-22 17:08:47
634,317,317,response,9.9,59.74,11.43,11.2,9.81,25.4,0.2,4.54724409448819,0.370656370656371,0.519685039370079,0.2,0,0,0.576041666666667,0.0,11.8902187902188,2025-03-22 17:08:48
635,318,318,prompt,1.3,103.63,4.0,0.0,0.5,11.0,0.0,3.45454545454545,0.181818181818182,1.0,0.0,0,0,0.2,0.0,4.16060606060606,2025-03-22 17:08:48
636,318,318,response,6.6,73.68,8.56,0.0,9.8,16.5,0.0,4.51515151515152,0.212121212121212,0.787878787878788,1.0,0,0,0.375,0.0,7.77070707070707,2025-03-22 17:08:48
637,319,319,prompt,0.9,99.23,2.4,0.0,0.3,7.0,0.0,3.42857142857143,0.428571428571429,1.0,0.0,0,0,0.0,0.0,2.77619047619048,2025-03-22 17:08:48
638,319,319,response,5.5,76.52,6.59,8.3,7.99,12.0408163265306,0.0961538461538462,4.05254237288136,0.389140271493213,0.461016949152542,0.0384615384615385,2,0,0.445224867724868,0.0,5.97665219934127,2025-03-22 17:08:48
639,320,320,prompt,3.7,81.29,2.8,0.0,8.5,7.0,0.0,4.14285714285714,0.285714285714286,1.0,0.0,0,0,0.0,0.0,3.66190476190476,2025-03-22 17:08:48
640,320,320,response,14.0,32.83,16.34,16.3,10.78,24.9166666666667,0.166666666666667,5.06688963210702,0.467320261437909,0.602006688963211,0.0833333333333333,1,0,0.454702380952381,0.0,13.1279956427015,2025-03-22 17:08:49
641,321,321,prompt,0.9,99.23,2.4,0.0,11.83,7.0,0.0,3.57142857142857,0.0,1.0,0.0,0,0,0.0,0.0,2.63333333333333,2025-03-22 17:08:49
642,321,321,response,12.4,47.83,15.34,13.8,10.23,25.625,0.0,4.70731707317073,0.412322274881517,0.590243902439024,0.375,0,0,0.566941391941392,0.0,12.8124407582938,2025-03-22 17:08:49
643,322,322,prompt,4.5,73.85,9.07,0.0,11.83,7.0,0.0,4.57142857142857,0.285714285714286,1.0,1.0,0,0,0.0,0.0,3.92857142857143,2025-03-22 17:08:49
644,322,322,response,9.9,59.64,14.0,13.0,11.47,21.6666666666667,0.333333333333333,4.32307692307692,0.333333333333333,0.707692307692308,0.333333333333333,0,0,0.454166666666667,0.0,10.6333333333333,2025-03-22 17:08:49
645,323,323,prompt,9.2,50.84,14.8,0.0,8.18,13.0,0.0,5.0,0.538461538461538,0.846153846153846,0.0,0,0,0.0,0.0,7.57948717948718,2025-03-22 17:08:49
646,323,323,response,13.8,22.51,12.03,15.3,10.01,15.2826086956522,0.0222222222222222,5.45376955903272,0.425392670157068,0.487908961593172,0.0,2,0,0.386697965571205,0.0,9.83600045526975,2025-03-22 17:08:50
